time,ssp585,ssp245,ssp126,ssp119
1965,0.2540290416718992,0.2540290416718992,0.2540290416718992,0.2540290416718992
1966,0.257591029477583,0.257591029477583,0.257591029477583,0.257591029477583
1967,0.2624674659550711,0.2624674659550711,0.2624674659550711,0.2624674659550711
1968,0.2686658756825812,0.2686658756825812,0.2686658756825812,0.2686658756825812
1969,0.2764610415713243,0.2764610415713243,0.2764610415713243,0.2764610415713243
1970,0.2859748354892433,0.2859748354892433,0.2859748354892433,0.2859748354892433
1971,0.2973522791202769,0.2973522791202769,0.2973522791202769,0.2973522791202769
1972,0.310029612177258,0.310029612177258,0.310029612177258,0.310029612177258
1973,0.3238073255919128,0.3238073255919128,0.3238073255919128,0.3238073255919128
1974,0.3382034306509549,0.3382034306509549,0.3382034306509549,0.3382034306509549
1975,0.3533647555266451,0.3533647555266451,0.3533647555266451,0.3533647555266451
1976,0.3691907178405768,0.3691907178405768,0.3691907178405768,0.3691907178405768
1977,0.3859107167331531,0.3859107167331531,0.3859107167331531,0.3859107167331531
1978,0.4036949365246128,0.4036949365246128,0.4036949365246128,0.4036949365246128
1979,0.4223654939735982,0.4223654939735982,0.4223654939735982,0.4223654939735982
1980,0.4412084158168189,0.4412084158168189,0.4412084158168189,0.4412084158168189
1981,0.4597183183508838,0.4597183183508838,0.4597183183508838,0.4597183183508838
1982,0.4775892145643847,0.4775892145643847,0.4775892145643847,0.4775892145643847
1983,0.4953239977886907,0.4953239977886907,0.4953239977886907,0.4953239977886907
1984,0.5135367881671676,0.5135367881671676,0.5135367881671676,0.5135367881671676
1985,0.5327984478662714,0.5327984478662714,0.5327984478662714,0.5327984478662714
1986,0.5530428206631696,0.5530428206631696,0.5530428206631696,0.5530428206631696
1987,0.573567103880835,0.573567103880835,0.573567103880835,0.573567103880835
1988,0.5928740454059448,0.5928740454059448,0.5928740454059448,0.5928740454059448
1989,0.6104415897983662,0.6104415897983662,0.6104415897983662,0.6104415897983662
1990,0.626559841543338,0.626559841543338,0.626559841543338,0.626559841543338
1991,0.6424881499874802,0.6424881499874802,0.6424881499874802,0.6424881499874802
1992,0.6596190037595393,0.6596190037595393,0.6596190037595393,0.6596190037595393
